pct_ingreso;edad;estado_credito_N;antiguedad_empleado;importe_solicitado;duracion_credito;situacion_vivienda;ingresos;objetivo_credito;tasa_interes;estado_credito;falta_pago
20_a_40;menor_25;P;5_a_10;12000;2;HIPOTECA;61000;SALUD;13.49;0;N
hasta_20;menor_25;P;5_a_10;5000;3;ALQUILER;27000;INVERSIONES;5.42;0;N
hasta_20;25_a_30;C;5_a_10;9000;2;HIPOTECA;55000;SALUD;16.77;1;Y
20_a_40;menor_25;P;menor_5;12000;2;PROPIA;61000;PERSONAL;11.71;0;N
hasta_20;menor_25;C;menor_5;5000;2;ALQUILER;27000;SALUD;16.77;1;Y
hasta_20;menor_25;P;5_a_10;2100;3;HIPOTECA;61000;EDUCACIÓN;6.62;0;N
hasta_20;menor_25;C;5_a_10;6000;2;HIPOTECA;55000;EDUCACIÓN;11.99;1;N
hasta_20;menor_25;P;5_a_10;6000;3;HIPOTECA;61000;PERSONAL;;0;N
hasta_20;menor_25;C;menor_5;5000;2;ALQUILER;27000;INVERSIONES;;1;Y
hasta_20;menor_25;P;5_a_10;5000;2;ALQUILER;27000;PAGO_DEUDAS;9.32;0;N
hasta_20;menor_25;P;menor_5;5000;2;ALQUILER;27000;INVERSIONES;10.08;0;N
hasta_20;25_a_30;C;5_a_10;5000;2;ALQUILER;27096;PAGO_DEUDAS;7.9;1;N
hasta_20;menor_25;P;menor_5;5000;3;ALQUILER;27200;SALUD;;0;N
hasta_20;menor_25;P;menor_5;8000;2;HIPOTECA;61000;PAGO_DEUDAS;11.49;0;N
20_a_40;menor_25;P;menor_5;18400;2;HIPOTECA;61000;INVERSIONES;19.29;0;N
20_a_40;25_a_30;P;mayor_10;12000;3;HIPOTECA;61000;PERSONAL;10.99;0;N
20_a_40;menor_25;P;5_a_10;12000;2;HIPOTECA;61000;EDUCACIÓN;7.49;0;N
hasta_20;25_a_30;P;5_a_10;8000;2;HIPOTECA;61000;PERSONAL;7.49;0;N
hasta_20;menor_25;P;5_a_10;5000;3;ALQUILER;27264;EDUCACIÓN;13.11;0;Y
hasta_20;menor_25;P;5_a_10;3000;3;HIPOTECA;61000;PERSONAL;15.62;0;N
hasta_20;menor_25;P;NA;10000;2;HIPOTECA;61000;PERSONAL;6.99;0;N
hasta_20;menor_25;P;5_a_10;5000;2;ALQUILER;27360;EDUCACIÓN;7.51;0;N
hasta_20;menor_25;C;menor_5;5000;4;ALQUILER;27500;PERSONAL;15.07;1;Y
hasta_20;25_a_30;P;mayor_10;4200;4;HIPOTECA;61000;PERSONAL;7.29;0;N
20_a_40;menor_25;P;5_a_10;12000;3;HIPOTECA;61000;PAGO_DEUDAS;7.29;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;62000;PERSONAL;5.42;0;N
hasta_20;menor_25;P;5_a_10;10000;3;HIPOTECA;61000;PERSONAL;15.65;0;N
hasta_20;25_a_30;P;5_a_10;7000;4;HIPOTECA;61000;EDUCACIÓN;5.79;0;N
hasta_20;menor_25;P;menor_5;8000;4;HIPOTECA;61000;SALUD;5.79;0;N
hasta_20;25_a_30;P;5_a_10;8000;4;ALQUILER;62000;PERSONAL;12.99;0;N
20_a_40;25_a_30;P;5_a_10;21000;2;HIPOTECA;61000;SALUD;;0;N
hasta_20;25_a_30;C;5_a_10;10000;3;HIPOTECA;55000;PAGO_DEUDAS;7.51;1;N
20_a_40;menor_25;P;menor_5;18200;4;HIPOTECA;61000;SALUD;7.51;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;62000;EDUCACIÓN;12.68;0;Y
hasta_20;menor_25;C;5_a_10;10000;2;HIPOTECA;55000;PAGO_DEUDAS;15.33;1;N
20_a_40;25_a_30;P;5_a_10;15000;2;HIPOTECA;61000;MEJORAS_HOGAR;9.88;0;N
hasta_20;menor_25;C;NA;7000;3;HIPOTECA;55000;MEJORAS_HOGAR;7.14;1;N
hasta_20;25_a_30;P;menor_5;7500;4;HIPOTECA;61000;PERSONAL;10.25;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;62000;INVERSIONES;11.14;0;N
20_a_40;menor_25;P;menor_5;21000;4;HIPOTECA;61000;PAGO_DEUDAS;14.26;0;Y
hasta_20;menor_25;C;5_a_10;8000;2;ALQUILER;56400;SALUD;14.96;1;Y
20_a_40;25_a_30;P;5_a_10;19200;3;HIPOTECA;61000;INVERSIONES;11.48;0;N
hasta_20;25_a_30;P;menor_5;8000;2;ALQUILER;63000;INVERSIONES;12.53;0;N
hasta_20;25_a_30;P;menor_5;8000;2;ALQUILER;63900;INVERSIONES;6.03;0;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;64000;MEJORAS_HOGAR;7.9;0;N
40_a_60;menor_25;P;5_a_10;25000;3;HIPOTECA;61080;INVERSIONES;10.59;0;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;64000;INVERSIONES;10.0;0;N
20_a_40;menor_25;P;5_a_10;17000;4;HIPOTECA;61147;SALUD;6.03;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;65000;EDUCACIÓN;6.62;0;N
hasta_20;menor_25;P;5_a_10;6400;3;HIPOTECA;61193;EDUCACIÓN;8.59;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;65000;EDUCACIÓN;12.69;0;N
hasta_20;menor_25;P;menor_5;8000;2;ALQUILER;65000;INVERSIONES;10.59;0;N
hasta_20;25_a_30;P;5_a_10;8000;4;ALQUILER;65000;PERSONAL;6.92;0;N
hasta_20;menor_25;P;menor_5;9000;2;HIPOTECA;61200;INVERSIONES;;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;65000;PERSONAL;9.63;0;N
hasta_20;25_a_30;P;menor_5;5650;4;HIPOTECA;61200;PERSONAL;7.66;0;N
hasta_20;25_a_30;P;mayor_10;5200;4;HIPOTECA;61200;SALUD;5.42;0;N
hasta_20;menor_25;P;5_a_10;8000;4;ALQUILER;65000;EDUCACIÓN;6.54;0;N
hasta_20;menor_25;P;menor_5;10000;3;HIPOTECA;61200;PAGO_DEUDAS;7.88;0;N
20_a_40;menor_25;C;menor_5;15250;2;HIPOTECA;55200;PERSONAL;15.68;1;N
hasta_20;menor_25;C;menor_5;6000;2;HIPOTECA;55200;SALUD;14.42;1;Y
hasta_20;25_a_30;P;5_a_10;1500;2;PROPIA;61200;MEJORAS_HOGAR;12.84;0;Y
hasta_20;menor_25;P;5_a_10;5100;2;HIPOTECA;61200;EDUCACIÓN;10.51;0;N
hasta_20;menor_25;C;5_a_10;7200;4;HIPOTECA;55200;MEJORAS_HOGAR;;1;N
hasta_20;menor_25;C;5_a_10;9600;4;HIPOTECA;55200;EDUCACIÓN;10.78;1;N
hasta_20;menor_25;P;menor_5;8000;2;ALQUILER;65000;PAGO_DEUDAS;14.72;0;Y
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;65000;PERSONAL;9.32;0;N
hasta_20;menor_25;P;5_a_10;2000;4;HIPOTECA;61289;PERSONAL;11.49;0;N
hasta_20;menor_25;P;menor_5;9000;3;PROPIA;61300;EDUCACIÓN;16.49;0;Y
20_a_40;menor_25;P;5_a_10;13000;3;HIPOTECA;61300;INVERSIONES;9.63;0;N
hasta_20;menor_25;P;menor_5;6125;4;PROPIA;61360;SALUD;8.59;0;N
40_a_60;menor_25;C;5_a_10;25000;4;HIPOTECA;55365;PERSONAL;19.04;1;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;65004;PERSONAL;8.49;0;N
hasta_20;menor_25;C;5_a_10;5000;4;HIPOTECA;55400;MEJORAS_HOGAR;14.27;1;N
hasta_20;menor_25;C;menor_5;5500;2;HIPOTECA;55400;SALUD;14.61;1;N
hasta_20;menor_25;P;5_a_10;10800;2;HIPOTECA;61402;EDUCACIÓN;9.99;0;N
hasta_20;menor_25;P;5_a_10;2500;3;PROPIA;61440;PERSONAL;;0;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;65500;EDUCACIÓN;12.84;0;Y
hasta_20;menor_25;P;5_a_10;5000;2;HIPOTECA;61498;PERSONAL;11.36;0;N
40_a_60;menor_25;P;5_a_10;30000;3;HIPOTECA;61500;INVERSIONES;6.62;0;N
hasta_20;25_a_30;P;5_a_10;8000;2;ALQUILER;67000;INVERSIONES;7.14;0;N
hasta_20;menor_25;P;5_a_10;3200;2;HIPOTECA;61500;INVERSIONES;11.49;0;N
hasta_20;menor_25;P;NA;8000;3;ALQUILER;67200;INVERSIONES;;0;N
20_a_40;menor_25;P;menor_5;24250;3;PROPIA;61547;EDUCACIÓN;14.96;0;Y
20_a_40;menor_25;P;5_a_10;13000;4;HIPOTECA;61615;PERSONAL;10.62;0;N
hasta_20;menor_25;P;5_a_10;6500;4;HIPOTECA;61650;MEJORAS_HOGAR;6.03;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;70000;PERSONAL;15.96;0;Y
hasta_20;menor_25;P;5_a_10;3200;4;PROPIA;61717;PERSONAL;7.68;0;N
20_a_40;menor_25;P;5_a_10;17800;3;HIPOTECA;61781;EDUCACIÓN;10.25;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;70000;PAGO_DEUDAS;11.71;0;N
hasta_20;menor_25;P;menor_5;1500;2;HIPOTECA;61800;SALUD;6.54;0;N
hasta_20;25_a_30;P;menor_5;4000;4;PROPIA;61800;INVERSIONES;7.75;0;N
hasta_20;25_a_30;P;mayor_10;8000;4;ALQUILER;70000;MEJORAS_HOGAR;7.9;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;70000;EDUCACIÓN;15.96;0;Y
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;70000;EDUCACIÓN;6.99;0;N
hasta_20;menor_25;P;5_a_10;8000;4;ALQUILER;70000;SALUD;11.99;0;N
hasta_20;25_a_30;C;5_a_10;8000;4;ALQUILER;64000;PAGO_DEUDAS;15.28;1;Y
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;70000;EDUCACIÓN;16.02;0;N
hasta_20;25_a_30;P;menor_5;12000;2;HIPOTECA;62000;PERSONAL;7.9;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;70000;EDUCACIÓN;7.66;0;N
hasta_20;menor_25;P;menor_5;4000;2;HIPOTECA;62000;INVERSIONES;8.9;0;N
hasta_20;menor_25;C;menor_5;8000;2;ALQUILER;64000;PERSONAL;14.84;1;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;70000;EDUCACIÓN;14.72;0;Y
hasta_20;25_a_30;P;menor_5;8000;4;ALQUILER;70000;PERSONAL;14.26;0;N
hasta_20;25_a_30;P;menor_5;8400;4;HIPOTECA;62000;PAGO_DEUDAS;6.62;0;N
hasta_20;25_a_30;P;mayor_10;8000;4;ALQUILER;71000;MEJORAS_HOGAR;13.49;0;Y
hasta_20;menor_25;P;5_a_10;6200;3;HIPOTECA;62000;PERSONAL;;0;N
hasta_20;menor_25;P;5_a_10;1800;3;HIPOTECA;62000;EDUCACIÓN;11.71;0;N
20_a_40;menor_25;P;menor_5;13000;2;HIPOTECA;62000;PAGO_DEUDAS;15.27;0;Y
hasta_20;25_a_30;P;menor_5;8000;4;ALQUILER;72000;PAGO_DEUDAS;7.9;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;72000;EDUCACIÓN;7.9;0;N
20_a_40;menor_25;P;5_a_10;15075;2;HIPOTECA;62000;EDUCACIÓN;6.03;0;N
hasta_20;menor_25;C;5_a_10;8000;4;ALQUILER;66000;MEJORAS_HOGAR;14.65;1;Y
hasta_20;menor_25;P;5_a_10;5875;2;HIPOTECA;62000;PERSONAL;6.03;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;72000;SALUD;7.9;0;N
hasta_20;menor_25;P;menor_5;6000;2;HIPOTECA;62000;PAGO_DEUDAS;7.51;0;N
hasta_20;menor_25;P;menor_5;2000;3;HIPOTECA;62000;EDUCACIÓN;6.03;0;N
hasta_20;menor_25;P;menor_5;10000;3;HIPOTECA;62000;SALUD;7.9;0;N
hasta_20;menor_25;P;5_a_10;5000;4;HIPOTECA;62000;PERSONAL;6.03;0;N
hasta_20;menor_25;P;5_a_10;10000;4;HIPOTECA;62000;EDUCACIÓN;13.99;0;Y
hasta_20;25_a_30;P;5_a_10;12000;2;HIPOTECA;62000;INVERSIONES;5.42;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;72000;MEJORAS_HOGAR;10.0;0;N
hasta_20;25_a_30;P;5_a_10;8500;2;HIPOTECA;62000;INVERSIONES;10.99;0;N
hasta_20;menor_25;P;menor_5;5575;3;PROPIA;62000;INVERSIONES;;0;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;74000;EDUCACIÓN;15.62;0;Y
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;74000;EDUCACIÓN;13.92;0;N
hasta_20;menor_25;P;menor_5;5000;3;HIPOTECA;62000;INVERSIONES;5.42;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;75000;SALUD;7.9;0;N
hasta_20;menor_25;P;5_a_10;10000;3;HIPOTECA;62000;PAGO_DEUDAS;7.49;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;75000;PAGO_DEUDAS;5.99;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;75000;PAGO_DEUDAS;10.74;0;N
hasta_20;25_a_30;P;5_a_10;3000;2;HIPOTECA;62000;MEJORAS_HOGAR;12.99;0;N
hasta_20;menor_25;P;menor_5;9000;4;HIPOTECA;62000;SALUD;;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;75000;PERSONAL;13.79;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;75000;INVERSIONES;15.37;0;Y
hasta_20;menor_25;P;menor_5;10000;4;HIPOTECA;62000;EDUCACIÓN;5.99;0;N
hasta_20;25_a_30;C;menor_5;8000;2;ALQUILER;69000;MEJORAS_HOGAR;13.99;1;Y
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;75638;PERSONAL;5.99;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;76000;PERSONAL;13.11;0;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;76460;SALUD;6.03;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;77000;PAGO_DEUDAS;7.51;0;N
hasta_20;menor_25;P;5_a_10;9000;2;HIPOTECA;62000;EDUCACIÓN;10.0;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;78000;SALUD;13.79;0;Y
hasta_20;25_a_30;P;mayor_10;10000;2;HIPOTECA;62000;INVERSIONES;13.43;0;Y
hasta_20;menor_25;C;5_a_10;8000;2;HIPOTECA;56000;INVERSIONES;14.54;1;Y
hasta_20;menor_25;P;menor_5;8000;2;ALQUILER;79000;SALUD;11.49;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;80000;EDUCACIÓN;7.9;0;N
hasta_20;menor_25;P;5_a_10;10000;2;HIPOTECA;62000;MEJORAS_HOGAR;10.74;0;N
hasta_20;menor_25;P;5_a_10;7750;2;HIPOTECA;62000;EDUCACIÓN;10.0;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;80000;INVERSIONES;18.39;0;Y
hasta_20;25_a_30;P;menor_5;8000;2;ALQUILER;80000;MEJORAS_HOGAR;5.99;0;N
20_a_40;menor_25;P;menor_5;20000;4;HIPOTECA;62000;SALUD;;0;N
hasta_20;25_a_30;C;5_a_10;8000;3;ALQUILER;74000;MEJORAS_HOGAR;7.29;1;N
20_a_40;menor_25;P;menor_5;18000;3;HIPOTECA;62000;INVERSIONES;14.46;0;Y
hasta_20;menor_25;P;menor_5;10000;2;HIPOTECA;62000;PERSONAL;;0;N
hasta_20;menor_25;P;5_a_10;1500;2;HIPOTECA;62000;EDUCACIÓN;6.91;0;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;80000;SALUD;12.73;0;Y
20_a_40;menor_25;P;5_a_10;17000;3;HIPOTECA;62000;EDUCACIÓN;6.91;0;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;81600;INVERSIONES;12.84;0;Y
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;82000;INVERSIONES;10.99;0;N
hasta_20;25_a_30;P;5_a_10;10000;2;HIPOTECA;62000;SALUD;7.88;0;N
hasta_20;25_a_30;C;5_a_10;8000;4;ALQUILER;76000;MEJORAS_HOGAR;13.48;1;Y
hasta_20;25_a_30;C;5_a_10;2000;3;HIPOTECA;56000;MEJORAS_HOGAR;11.49;1;N
hasta_20;menor_25;P;NA;4000;4;PROPIA;62000;EDUCACIÓN;6.76;0;N
20_a_40;25_a_30;P;5_a_10;20000;4;HIPOTECA;62000;SALUD;10.38;0;N
hasta_20;25_a_30;P;5_a_10;2100;2;HIPOTECA;62000;EDUCACIÓN;11.86;0;N
hasta_20;menor_25;C;menor_5;10000;4;HIPOTECA;56000;INVERSIONES;14.35;1;N
hasta_20;menor_25;C;5_a_10;8000;4;ALQUILER;66300;SALUD;18.39;1;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;84996;PERSONAL;13.92;0;Y
hasta_20;25_a_30;P;5_a_10;6000;4;HIPOTECA;62000;PAGO_DEUDAS;7.88;0;N
hasta_20;menor_25;P;menor_5;8000;2;ALQUILER;85000;MEJORAS_HOGAR;13.06;0;Y
hasta_20;25_a_30;P;5_a_10;10000;3;HIPOTECA;62000;PAGO_DEUDAS;7.88;0;N
hasta_20;menor_25;P;5_a_10;11200;4;HIPOTECA;62000;INVERSIONES;7.88;0;N
20_a_40;menor_25;C;5_a_10;18000;2;HIPOTECA;56000;EDUCACIÓN;10.25;1;N
hasta_20;menor_25;P;5_a_10;8000;2;ALQUILER;86004;EDUCACIÓN;13.92;0;Y
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;86502;PERSONAL;10.36;0;N
hasta_20;menor_25;P;5_a_10;5000;4;HIPOTECA;62000;INVERSIONES;8.59;0;N
hasta_20;25_a_30;P;menor_5;8000;2;ALQUILER;87000;SALUD;10.37;0;N
hasta_20;25_a_30;P;5_a_10;3500;4;PROPIA;62000;INVERSIONES;13.57;0;N
hasta_20;menor_25;P;5_a_10;10000;2;HIPOTECA;62000;SALUD;12.18;0;N
hasta_20;menor_25;P;menor_5;6000;4;HIPOTECA;62000;EDUCACIÓN;13.92;0;N
hasta_20;menor_25;P;menor_5;5000;3;HIPOTECA;62000;INVERSIONES;13.57;0;Y
hasta_20;menor_25;C;menor_5;8000;4;ALQUILER;76500;PAGO_DEUDAS;14.26;1;N
hasta_20;25_a_30;P;menor_5;12000;4;HIPOTECA;62000;PERSONAL;;0;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;90000;EDUCACIÓN;14.27;0;N
20_a_40;menor_25;P;5_a_10;20000;2;HIPOTECA;62000;INVERSIONES;16.7;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;90000;EDUCACIÓN;7.49;0;N
hasta_20;menor_25;P;menor_5;6500;3;HIPOTECA;62000;PERSONAL;10.95;0;N
hasta_20;menor_25;P;menor_5;10000;2;PROPIA;62000;INVERSIONES;11.58;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;90000;SALUD;6.92;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;90000;PAGO_DEUDAS;13.35;0;Y
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;90000;PERSONAL;;0;N
20_a_40;menor_25;C;5_a_10;15000;4;HIPOTECA;56000;SALUD;16.0;1;Y
hasta_20;menor_25;P;5_a_10;8000;4;ALQUILER;91000;PERSONAL;6.92;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;91000;PERSONAL;11.86;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;92004;PAGO_DEUDAS;11.49;0;N
hasta_20;menor_25;P;menor_5;7500;3;HIPOTECA;62000;EDUCACIÓN;13.87;0;N
hasta_20;menor_25;P;5_a_10;6400;2;HIPOTECA;62000;PAGO_DEUDAS;10.08;0;N
hasta_20;menor_25;P;menor_5;8000;3;HIPOTECA;62000;MEJORAS_HOGAR;10.08;0;N
hasta_20;menor_25;P;5_a_10;9600;2;HIPOTECA;62000;INVERSIONES;9.2;0;N
hasta_20;25_a_30;P;5_a_10;8000;4;ALQUILER;95000;PERSONAL;15.23;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;95000;PERSONAL;10.99;0;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;95000;MEJORAS_HOGAR;13.8;0;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;95000;PAGO_DEUDAS;10.36;0;N
hasta_20;menor_25;P;5_a_10;3000;3;HIPOTECA;62000;SALUD;8.7;0;N
hasta_20;menor_25;P;menor_5;8000;4;ALQUILER;95004;EDUCACIÓN;12.61;0;Y
hasta_20;25_a_30;C;menor_5;8000;4;ALQUILER;84000;MEJORAS_HOGAR;12.61;1;N
hasta_20;25_a_30;C;5_a_10;8000;3;HIPOTECA;56004;PAGO_DEUDAS;11.71;1;N
hasta_20;25_a_30;C;menor_5;8000;2;ALQUILER;84000;INVERSIONES;16.45;1;N
hasta_20;25_a_30;P;mayor_10;8000;3;ALQUILER;96500;PAGO_DEUDAS;13.61;0;Y
hasta_20;menor_25;C;5_a_10;6000;3;HIPOTECA;56004;PAGO_DEUDAS;10.0;1;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;97000;EDUCACIÓN;15.31;0;N
hasta_20;25_a_30;P;menor_5;4000;2;HIPOTECA;62004;SALUD;9.99;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;99996;PERSONAL;16.32;0;Y
hasta_20;menor_25;P;5_a_10;8000;4;ALQUILER;99996;INVERSIONES;7.14;0;N
20_a_40;menor_25;C;5_a_10;15000;2;HIPOTECA;56004;PERSONAL;11.26;1;N
hasta_20;menor_25;P;menor_5;9600;3;HIPOTECA;62004;PAGO_DEUDAS;10.95;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;100000;SALUD;6.54;0;N
20_a_40;25_a_30;P;mayor_10;15000;4;HIPOTECA;62004;MEJORAS_HOGAR;13.47;0;N
hasta_20;menor_25;P;5_a_10;3600;2;HIPOTECA;62004;EDUCACIÓN;7.37;0;N
hasta_20;menor_25;P;5_a_10;10000;4;HIPOTECA;62004;SALUD;9.07;0;N
hasta_20;menor_25;C;5_a_10;8000;3;ALQUILER;89000;PAGO_DEUDAS;14.74;1;N
hasta_20;25_a_30;P;menor_5;9600;4;HIPOTECA;62100;EDUCACIÓN;11.71;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;105000;PAGO_DEUDAS;7.51;0;N
hasta_20;25_a_30;P;5_a_10;1600;4;HIPOTECA;62100;PERSONAL;12.61;0;N
hasta_20;menor_25;P;5_a_10;6000;2;HIPOTECA;62100;EDUCACIÓN;12.53;0;N
hasta_20;25_a_30;C;mayor_10;8000;3;ALQUILER;81600;SALUD;16.29;1;Y
hasta_20;menor_25;P;5_a_10;8000;4;ALQUILER;108000;PAGO_DEUDAS;9.88;0;N
20_a_40;25_a_30;P;menor_5;18000;3;HIPOTECA;62200;PERSONAL;16.63;0;N
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;110000;PERSONAL;5.99;0;N
hasta_20;25_a_30;P;menor_5;8000;4;ALQUILER;115000;INVERSIONES;11.71;0;N
20_a_40;menor_25;C;5_a_10;12000;2;HIPOTECA;56208;PAGO_DEUDAS;16.29;1;Y
hasta_20;menor_25;P;5_a_10;8000;3;ALQUILER;116664;INVERSIONES;16.49;0;N
hasta_20;menor_25;P;NA;5000;4;PROPIA;62236;SALUD;9.99;0;N
hasta_20;menor_25;C;menor_5;8000;2;ALQUILER;108000;PERSONAL;16.29;1;Y
hasta_20;25_a_30;C;5_a_10;8000;3;ALQUILER;108000;PAGO_DEUDAS;16.77;1;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;120000;EDUCACIÓN;;0;N
hasta_20;menor_25;P;5_a_10;10000;4;HIPOTECA;62316;SALUD;7.66;0;N
40_a_60;menor_25;P;5_a_10;29800;3;PROPIA;62352;EDUCACIÓN;10.65;0;N
20_a_40;25_a_30;P;5_a_10;21650;4;HIPOTECA;62361;PERSONAL;12.69;0;N
hasta_20;menor_25;P;5_a_10;8000;4;ALQUILER;120000;EDUCACIÓN;14.61;0;Y
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;123000;SALUD;12.53;0;N
20_a_40;25_a_30;P;NA;15000;4;PROPIA;62400;SALUD;17.58;0;N
hasta_20;25_a_30;P;menor_5;8000;3;ALQUILER;125000;SALUD;9.63;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;126000;PERSONAL;13.23;0;N
hasta_20;menor_25;P;5_a_10;7200;4;HIPOTECA;62400;INVERSIONES;8.9;0;N
hasta_20;menor_25;P;5_a_10;4000;4;HIPOTECA;62400;PERSONAL;8.9;0;N
hasta_20;menor_25;P;menor_5;8000;3;ALQUILER;130000;SALUD;11.99;0;N
hasta_20;25_a_30;P;mayor_10;11000;3;HIPOTECA;62400;PAGO_DEUDAS;;0;N
hasta_20;25_a_30;P;5_a_10;8000;3;ALQUILER;135000;INVERSIONES;;0;N
hasta_20;menor_25;P;5_a_10;7000;4;HIPOTECA;62400;SALUD;13.06;0;N
hasta_20;menor_25;C;5_a_10;8400;2;HIPOTECA;56400;EDUCACIÓN;14.91;1;N
40_a_60;menor_25;C;5_a_10;25000;3;HIPOTECA;56400;PERSONAL;16.4;1;N
hasta_20;menor_25;C;5_a_10;8000;2;ALQUILER;131400;PAGO_DEUDAS;15.99;1;N
hasta_20;menor_25;P;menor_5;9500;2;HIPOTECA;62400;EDUCACIÓN;6.54;0;N
hasta_20;menor_25;P;5_a_10;2400;2;HIPOTECA;62400;EDUCACIÓN;14.46;0;Y
20_a_40;menor_25;P;menor_5;12600;2;HIPOTECA;62400;INVERSIONES;13.85;0;Y
20_a_40;25_a_30;P;5_a_10;12500;3;HIPOTECA;62400;EDUCACIÓN;14.96;0;N
hasta_20;25_a_30;P;5_a_10;2000;4;HIPOTECA;62400;MEJORAS_HOGAR;10.99;0;N
hasta_20;25_a_30;C;menor_5;8000;4;ALQUILER;183700;PERSONAL;15.62;1;Y
20_a_40;menor_25;C;menor_5;8050;2;ALQUILER;30000;EDUCACIÓN;12.69;1;N
hasta_20;menor_25;P;5_a_10;8050;2;ALQUILER;48000;EDUCACIÓN;10.0;0;N
hasta_20;menor_25;P;5_a_10;8075;2;ALQUILER;50000;PAGO_DEUDAS;6.17;0;N
hasta_20;menor_25;P;5_a_10;8075;3;ALQUILER;54000;PERSONAL;13.06;0;N
hasta_20;menor_25;P;NA;12000;2;HIPOTECA;62471;EDUCACIÓN;6.91;0;N
hasta_20;menor_25;P;5_a_10;8100;2;ALQUILER;78000;PAGO_DEUDAS;7.29;0;N
hasta_20;menor_25;P;5_a_10;8100;2;ALQUILER;85000;MEJORAS_HOGAR;;0;N
20_a_40;menor_25;C;menor_5;8125;3;ALQUILER;25000;EDUCACIÓN;7.9;1;N
hasta_20;25_a_30;P;menor_5;8000;2;HIPOTECA;62496;MEJORAS_HOGAR;7.51;0;N
20_a_40;menor_25;P;5_a_10;8125;3;ALQUILER;30000;EDUCACIÓN;12.68;0;N
hasta_20;menor_25;P;menor_5;5000;3;HIPOTECA;62496;EDUCACIÓN;12.53;0;Y
20_a_40;menor_25;P;5_a_10;13200;3;HIPOTECA;62500;EDUCACIÓN;7.9;0;N
